时间,价格,涨跌,成交量,成交额,性质
成交时间,成交价格,价格变动,成交量,成交金额,性质
14:39:38,56.99,0.0,18,102585,买盘
14:39:41,56.99,0.0,9,51291,卖盘
14:39:44,56.99,0.0,2,11398,卖盘
14:39:47,56.98,-0.01,71,404592,卖盘
14:39:50,57.0,0.02,28,159563,买盘
14:39:53,56.98,-0.02,72,410378,卖盘
14:39:56,56.98,0.0,41,233621,卖盘
14:39:59,56.99,0.01,32,182340,中性盘
14:40:02,56.99,0.0,10,56983,买盘
14:40:05,56.98,-0.01,5,28491,卖盘
14:40:08,56.98,0.0,18,102574,卖盘
14:40:11,56.98,0.0,60,341895,卖盘
14:40:14,56.98,0.0,26,148148,卖盘
14:40:17,56.97,-0.01,27,153839,卖盘
14:40:20,56.97,0.0,54,307574,中性盘
14:40:23,56.93,-0.04,30,170840,卖盘
14:40:26,56.92,-0.01,5,28464,卖盘
14:40:29,56.94,0.02,9,51254,中性盘
14:40:32,56.92,-0.02,18,102457,卖盘
14:40:35,56.91,-0.01,33,187871,卖盘
14:40:38,56.91,0.0,15,85371,卖盘
14:40:41,56.91,0.0,23,130893,卖盘
14:40:44,56.9,-0.01,152,864878,卖盘
14:40:47,56.88,-0.02,67,381106,卖盘
14:40:50,56.88,0.0,59,335635,卖盘
14:40:53,56.88,0.0,55,312833,卖盘
14:40:56,56.88,0.0,93,528988,买盘
14:40:59,56.86,-0.02,30,170593,卖盘
14:41:02,56.87,0.01,114,648539,中性盘
14:41:05,56.87,0.0,102,579963,买盘
14:41:08,56.86,-0.01,116,659527,卖盘
14:41:11,56.84,-0.02,53,301304,卖盘
14:41:14,56.86,0.02,12,68217,买盘
14:41:17,56.84,-0.02,87,494518,卖盘
14:41:20,56.84,0.0,30,170520,卖盘
14:41:23,56.83,-0.01,47,267131,卖盘
14:41:26,56.84,0.01,29,164826,买盘
14:41:29,56.87,0.03,149,847237,买盘
14:41:32,56.9,0.03,81,460670,买盘
14:41:35,56.95,0.05,279,1587842,买盘
14:41:38,56.96,0.01,61,347365,中性盘
14:41:41,56.98,0.02,27,153794,买盘
14:41:44,57.0,0.02,16,91181,买盘
14:41:47,57.0,0.0,20,113994,买盘
14:41:50,57.0,0.0,24,136795,买盘
14:41:53,57.0,0.0,21,119694,买盘
14:41:56,57.0,0.0,20,113996,买盘
14:41:59,57.0,0.0,57,324880,买盘
14:42:02,56.99,-0.01,26,148192,卖盘
14:42:05,57.0,0.01,6,34197,中性盘
14:42:08,57.0,0.0,26,148198,买盘
14:42:11,57.0,0.0,22,125407,卖盘
14:42:14,57.01,0.01,16,91205,买盘
14:42:17,57.01,0.0,14,79808,买盘
14:42:20,57.01,0.0,16,91217,买盘
14:42:23,57.01,0.0,36,205250,卖盘
14:42:26,57.02,0.01,22,125442,买盘
14:42:29,57.04,0.02,28,159693,买盘
14:42:32,57.05,0.01,39,222472,买盘
14:42:35,57.03,-0.02,26,148320,卖盘
14:42:38,57.05,0.02,16,91289,卖盘
14:42:41,57.1,0.05,10,57073,买盘
14:42:44,57.1,0.0,27,154084,买盘
14:42:47,57.09,-0.01,22,125571,中性盘
14:42:50,57.08,-0.01,23,131254,卖盘
14:42:53,57.1,0.02,24,136995,买盘
14:42:56,57.09,-0.01,16,91350,卖盘
14:42:59,57.11,0.02,20,114192,买盘
14:43:02,57.1,-0.01,26,148435,中性盘
14:43:05,57.11,0.01,30,171318,买盘
14:43:08,57.11,0.0,20,114220,卖盘
14:43:11,57.1,-0.01,103,588227,卖盘
14:43:14,57.1,0.0,40,228354,中性盘
14:43:17,57.1,0.0,14,79918,买盘
14:43:20,57.07,-0.03,14,79886,卖盘
14:43:23,57.07,0.0,20,114140,中性盘
14:43:26,57.06,-0.01,32,182618,卖盘
14:43:29,57.08,0.02,7,39944,买盘
14:43:32,57.07,-0.01,13,74179,买盘
14:43:35,57.06,-0.01,5,28528,卖盘
14:43:38,57.07,0.01,94,536429,买盘
14:43:41,57.05,-0.02,94,536437,卖盘
14:43:44,57.05,0.0,20,114082,买盘
14:43:47,57.05,0.0,68,387915,买盘
14:43:50,57.04,-0.01,21,119778,卖盘
14:43:53,57.03,-0.01,1,5703,卖盘
14:43:56,57.05,0.02,12,68447,买盘
14:43:59,57.04,-0.01,12,68448,卖盘
14:44:02,57.03,-0.01,21,119794,卖盘
14:44:05,57.04,0.01,20,114074,买盘
14:44:08,57.03,-0.01,16,91255,卖盘
14:44:11,57.03,0.0,31,176793,卖盘
14:44:14,57.03,0.0,35,199631,卖盘
14:44:17,57.03,0.0,20,114060,卖盘
14:44:20,57.03,0.0,50,285146,买盘
14:44:23,57.04,0.01,26,148284,买盘
14:44:26,57.03,-0.01,31,176808,卖盘
14:44:29,57.04,0.01,12,68440,买盘
14:44:32,57.03,-0.01,26,148298,卖盘
14:44:35,57.04,0.01,46,262377,买盘
14:44:38,57.03,-0.01,116,661569,卖盘
14:44:41,57.02,-0.01,32,182470,卖盘
14:44:44,57.03,0.01,12,68427,买盘
14:44:47,57.02,-0.01,7,39912,卖盘
14:44:50,57.02,0.0,5,28510,买盘
14:44:53,57.02,0.0,8,45613,中性盘
14:44:56,57.03,0.01,46,262253,买盘
14:44:59,57.0,-0.03,11,62700,卖盘
14:45:02,57.02,0.02,13,74110,买盘
14:45:05,57.01,-0.01,5,28508,卖盘
14:45:08,57.02,0.01,120,684067,中性盘
14:45:11,57.02,0.0,29,165307,买盘
14:45:14,57.01,-0.01,5,28502,卖盘
14:45:17,57.0,-0.01,1,5700,卖盘
14:45:20,57.0,0.0,9,51306,卖盘
14:45:23,57.0,0.0,37,210901,卖盘
14:45:26,57.0,0.0,9,51295,卖盘
14:45:29,57.0,0.0,6,34198,买盘
14:45:32,56.98,-0.02,13,74071,卖盘
14:45:35,56.99,0.01,4,22787,买盘
14:45:38,56.99,0.0,3,17097,买盘
14:45:41,56.98,-0.01,2,11396,卖盘
14:45:44,57.0,0.02,5,28496,买盘
14:45:47,57.0,0.0,34,193756,买盘
14:45:50,56.98,-0.02,20,113969,卖盘
14:45:53,56.98,0.0,28,159538,卖盘
14:45:56,56.97,-0.01,21,119651,卖盘
14:45:59,56.98,0.01,37,210819,买盘
14:46:02,56.97,-0.01,12,68353,中性盘
14:46:05,56.97,0.0,23,131028,买盘
14:46:08,56.96,-0.01,9,51263,卖盘
14:46:11,56.95,-0.01,4,22780,卖盘
14:46:14,56.96,0.01,26,148076,买盘
14:46:17,56.95,-0.01,14,79729,卖盘
14:46:20,56.95,0.0,116,660612,买盘
14:46:23,56.95,0.0,59,336004,买盘
14:46:26,56.95,0.0,17,96789,卖盘
14:46:29,56.92,-0.03,23,130961,卖盘
14:46:32,56.93,0.01,20,113872,中性盘
14:46:35,56.93,0.0,19,108174,卖盘
14:46:38,56.92,-0.01,6,34157,卖盘
14:46:41,56.93,0.01,8,45539,卖盘
14:46:44,56.93,0.0,7,39851,卖盘
14:46:47,56.9,-0.03,54,307358,卖盘
14:46:50,56.92,0.02,16,91050,中性盘
14:46:53,56.91,-0.01,5,28457,卖盘
14:46:56,56.91,0.0,5,28456,卖盘
14:46:59,56.92,0.01,16,91072,买盘
14:47:02,56.94,0.02,141,802770,买盘
14:47:05,56.94,0.0,47,267586,买盘
14:47:08,56.94,0.0,17,96800,卖盘
14:47:11,56.94,0.0,32,182184,卖盘
14:47:14,56.92,-0.02,104,592044,卖盘
14:47:17,56.93,0.01,82,466900,买盘
14:47:20,56.94,0.01,30,170794,买盘
14:47:23,56.95,0.01,24,136663,买盘
14:47:26,56.94,-0.01,23,130978,卖盘
14:47:29,56.94,0.0,21,119597,卖盘
14:47:32,56.93,-0.01,13,74018,卖盘
14:47:35,56.95,0.02,13,74031,中性盘
14:47:38,56.95,0.0,20,113910,中性盘
14:47:41,56.95,0.0,10,56945,买盘
14:47:44,56.94,-0.01,36,205014,卖盘
14:47:47,56.97,0.03,57,324600,买盘
14:47:50,56.98,0.01,55,313348,买盘
14:47:53,56.99,0.01,28,159555,买盘
14:47:56,57.0,0.01,49,279288,买盘
14:47:59,56.98,-0.02,21,119662,卖盘
14:48:02,57.0,0.02,14,79775,买盘
14:48:05,56.99,-0.01,8,45590,中性盘
14:48:08,56.99,0.0,12,68386,买盘
14:48:11,56.99,0.0,19,108281,卖盘
14:48:14,56.99,0.0,9,51291,卖盘
14:48:17,56.99,0.0,13,74087,卖盘
14:48:20,56.99,0.0,36,205187,卖盘
14:48:23,57.0,0.01,125,712493,买盘
14:48:26,57.0,0.0,47,267866,买盘
14:48:29,56.99,-0.01,62,353378,卖盘
14:48:32,56.99,0.0,29,165270,卖盘
14:48:35,56.98,-0.01,36,205151,卖盘
14:48:38,56.99,0.01,18,102570,中性盘
14:48:41,57.0,0.01,11,62692,买盘
14:48:44,57.0,0.0,50,284974,买盘
14:48:47,56.99,-0.01,24,136779,卖盘
14:48:50,57.0,0.01,43,245076,买盘
14:48:53,56.98,-0.02,288,1641090,卖盘
14:48:56,56.98,0.0,64,364483,买盘
14:48:59,56.98,0.0,27,153794,买盘
14:49:02,56.94,-0.04,7,39862,中性盘
14:49:05,56.98,0.04,35,199430,买盘
14:49:08,56.98,0.0,17,96840,卖盘
14:49:11,56.97,-0.01,10,56970,卖盘
14:49:14,56.94,-0.03,4,22780,卖盘
14:49:20,56.95,0.01,5,28475,卖盘
14:49:23,56.95,0.0,4,22780,卖盘
14:49:26,56.95,0.0,42,239257,卖盘
14:49:29,56.94,-0.01,20,113890,卖盘
14:49:32,56.94,0.0,32,182233,卖盘
14:49:35,56.94,0.0,20,113884,卖盘
14:49:38,56.95,0.01,11,61159,买盘
14:49:41,56.95,0.0,16,91122,卖盘
14:49:44,56.95,0.0,20,113905,卖盘
14:49:47,56.96,0.01,9,51264,中性盘
14:49:50,56.96,0.0,17,96841,买盘
14:49:53,56.95,-0.01,34,193668,卖盘
14:49:56,56.96,0.01,11,62649,中性盘
14:49:59,56.95,-0.01,16,91131,卖盘
14:50:02,56.95,0.0,22,125292,卖盘
14:50:05,56.95,0.0,37,210719,卖盘
14:50:08,56.96,0.01,53,301851,买盘
14:50:11,56.95,-0.01,72,411583,卖盘
14:50:14,56.95,0.0,41,233506,卖盘
14:50:17,56.96,0.01,19,108202,买盘
14:50:20,56.96,0.0,31,176559,买盘
14:50:23,56.94,-0.02,78,444143,卖盘
14:50:26,56.94,0.0,65,370069,买盘
14:50:29,56.94,0.0,69,391308,买盘
14:50:32,56.94,0.0,3,17082,买盘
14:50:35,56.93,-0.01,8,47083,卖盘
14:50:38,56.93,0.0,19,106630,买盘
14:50:41,56.93,0.0,0,1537,卖盘
14:50:44,56.94,0.01,39,222003,买盘
14:50:47,56.92,-0.02,25,142311,卖盘
14:50:50,56.92,0.0,7,39847,卖盘
14:50:53,56.93,0.01,36,204942,买盘
14:50:56,56.93,0.0,21,119541,买盘
14:50:59,56.93,0.0,28,159404,买盘
14:51:02,56.97,0.04,222,1266972,买盘
14:51:05,56.99,0.02,155,883269,买盘
14:51:08,57.0,0.01,326,1858119,买盘
14:51:11,57.01,0.01,131,746720,买盘
14:51:14,57.01,0.0,172,980468,买盘
14:51:17,57.02,0.01,58,330707,买盘
14:51:20,57.03,0.01,52,296497,买盘
14:51:23,57.03,0.0,50,285107,买盘
14:51:26,57.05,0.02,96,547534,买盘
14:51:29,57.05,0.0,27,154026,买盘
14:51:32,57.03,-0.02,44,251006,卖盘
14:51:35,57.04,0.01,36,205341,卖盘
14:51:38,57.04,0.0,39,222468,买盘
14:51:41,57.06,0.02,27,154039,买盘
14:51:44,57.04,-0.02,121,690285,卖盘
14:51:47,57.04,0.0,40,228153,买盘
14:51:50,57.04,0.0,58,330824,买盘
14:51:53,57.05,0.01,24,136904,买盘
14:51:56,57.05,0.0,22,125500,买盘
14:51:59,57.04,-0.01,25,142620,卖盘
14:52:02,57.04,0.0,44,250988,卖盘
14:52:05,57.05,0.01,88,502009,买盘
14:52:08,57.05,0.0,40,228157,买盘
14:52:11,57.05,0.0,30,171128,买盘
14:52:14,57.04,-0.01,16,91271,卖盘
14:52:17,57.04,0.0,46,262386,买盘
14:52:20,57.02,-0.02,63,359276,卖盘
14:52:23,57.03,0.01,18,102648,买盘
14:52:26,57.02,-0.01,21,119753,卖盘
14:52:29,57.02,0.0,100,570173,卖盘
14:52:32,57.01,-0.01,8,45610,中性盘
14:52:35,57.0,-0.01,59,336304,卖盘
14:52:38,57.02,0.02,39,222319,买盘
14:52:41,57.0,-0.02,29,165297,中性盘
14:52:44,56.99,-0.01,27,153894,卖盘
14:52:47,57.0,0.01,39,222298,买盘
14:52:50,57.0,0.0,17,96903,卖盘
14:52:53,57.0,0.0,13,74103,卖盘
14:52:56,57.0,0.0,47,267923,卖盘
14:52:59,57.0,0.0,22,125401,卖盘
14:53:02,57.02,0.02,129,735356,买盘
14:53:05,57.02,0.0,61,347821,买盘
14:53:08,57.02,0.0,56,319263,买盘
14:53:11,57.02,0.0,16,91228,买盘
14:53:14,57.01,-0.01,18,102630,卖盘
14:53:17,57.01,0.0,25,142528,卖盘
14:53:20,57.02,0.01,36,205248,买盘
14:53:23,57.01,-0.01,75,427517,卖盘
14:53:26,57.01,0.0,28,159621,买盘
14:53:29,57.01,0.0,114,649981,买盘
14:53:32,57.01,0.0,107,610041,卖盘
14:53:35,57.01,0.0,17,96920,买盘
14:53:38,57.01,0.0,52,296453,买盘
14:53:41,57.01,0.0,44,250881,卖盘
14:53:44,57.02,0.01,10,57016,中性盘
14:53:47,57.02,0.0,11,62722,卖盘
14:53:50,57.02,0.0,10,57020,买盘
14:53:53,57.03,0.01,18,102639,买盘
14:53:56,57.02,-0.01,40,228086,卖盘
14:53:59,57.02,0.0,30,171081,卖盘
14:54:02,57.03,0.01,21,119749,买盘
14:54:05,57.03,0.0,16,91248,买盘
14:54:08,57.03,0.0,44,250929,买盘
14:54:11,57.03,0.0,38,216708,卖盘
14:54:14,57.03,0.0,15,85547,卖盘
14:54:17,57.03,0.0,29,165384,买盘
14:54:20,57.03,0.0,56,319356,买盘
14:54:23,57.03,0.0,32,182491,买盘
14:54:26,57.02,-0.01,20,114049,卖盘
14:54:29,57.03,0.01,11,62732,买盘
14:54:32,57.03,0.0,20,114044,买盘
14:54:35,57.03,0.0,102,581702,买盘
14:54:38,57.02,-0.01,57,325049,卖盘
14:54:41,57.03,0.01,145,827041,卖盘
14:54:44,57.04,0.01,78,444876,买盘
14:54:47,57.04,0.0,22,125487,买盘
14:54:50,57.04,0.0,85,484832,买盘
14:54:53,57.04,0.0,134,764332,买盘
14:54:56,57.04,0.0,25,142600,买盘
14:54:59,57.04,0.0,16,91264,卖盘
14:55:02,57.05,0.01,65,370816,买盘
14:55:05,57.07,0.02,527,3006784,买盘
14:55:08,57.07,0.0,20,114124,买盘
14:55:11,57.08,0.01,9,51369,买盘
14:55:14,57.08,0.0,11,62785,买盘
14:55:17,57.08,0.0,72,410953,买盘
14:55:20,57.08,0.0,31,176957,买盘
14:55:23,57.08,0.0,56,319663,卖盘
14:55:26,57.1,0.02,111,633787,买盘
14:55:29,57.1,0.0,18,102780,卖盘
14:55:32,57.13,0.03,94,536796,买盘
14:55:35,57.13,0.0,25,142815,买盘
14:55:38,57.15,0.02,28,159955,买盘
14:55:41,57.15,0.0,71,405693,买盘
14:55:44,57.15,0.0,47,268594,买盘
14:55:47,57.15,0.0,37,211443,买盘
14:55:50,57.15,0.0,41,234315,买盘
14:55:53,57.15,0.0,62,354339,卖盘
14:55:56,57.16,0.01,82,468700,买盘
14:55:59,57.18,0.02,28,160061,买盘
14:56:02,57.19,0.01,85,485976,买盘
14:56:05,57.19,0.0,12,68625,买盘
14:56:08,57.18,-0.01,120,683784,卖盘
14:56:11,57.19,0.01,186,1063718,买盘
14:56:14,57.19,0.0,107,611952,卖盘
14:56:17,57.19,0.0,40,228783,卖盘
14:56:20,57.19,0.0,221,1264350,卖盘
14:56:23,57.2,0.01,69,394663,卖盘
14:56:26,57.22,0.02,25,143030,中性盘
14:56:29,57.22,0.0,46,263265,卖盘
14:56:32,57.23,0.01,80,457857,买盘
14:56:35,57.24,0.01,38,217509,中性盘
14:56:38,57.23,-0.01,31,177608,卖盘
14:56:41,57.25,0.02,117,669697,买盘
14:56:44,57.25,0.0,26,148833,买盘
14:56:47,57.25,0.0,105,601098,买盘
14:56:50,57.25,0.0,62,355002,买盘
14:56:53,57.25,0.0,25,143137,卖盘
14:56:56,57.26,0.01,63,360717,卖盘
14:56:59,57.25,-0.01,32,183238,卖盘
14:57:02,57.26,0.01,14,80164,买盘
15:00:02,57.26,0.0,3501,20046726,卖盘
