成交时间,成交价格,价格变动,成交量,成交金额,性质
13:53:21,18.73,0.0,86,161078,买盘
13:53:24,18.73,0.0,89,166697,卖盘
13:53:27,18.74,0.01,13,24353,买盘
13:53:30,18.73,-0.01,43,80539,卖盘
13:53:33,18.74,0.01,66,123646,买盘
13:53:36,18.73,-0.01,197,369167,卖盘
13:53:39,18.74,0.01,22,41213,买盘
13:53:42,18.73,-0.01,6,11239,卖盘
13:53:45,18.74,0.01,61,114258,买盘
13:53:48,18.74,0.0,142,266007,买盘
13:53:51,18.74,0.0,78,146146,买盘
13:53:54,18.74,0.0,220,412254,买盘
13:53:57,18.74,0.0,90,168636,买盘
13:54:00,18.74,0.0,167,312208,买盘
13:54:03,18.74,0.0,30,56220,卖盘
13:54:06,18.74,0.0,2,3748,卖盘
13:54:09,18.74,0.0,100,187403,卖盘
13:54:12,18.74,0.0,66,123684,卖盘
13:54:15,18.74,0.0,39,73836,卖盘
13:54:18,18.74,0.0,36,66714,买盘
13:54:21,18.74,0.0,71,133095,卖盘
13:54:24,18.74,0.0,89,167536,卖盘
13:54:27,18.74,0.0,31,57344,买盘
13:54:30,18.74,0.0,144,270606,卖盘
13:54:33,18.74,0.0,76,141674,买盘
13:54:36,18.74,0.0,77,144314,卖盘
13:54:39,18.74,0.0,252,472248,卖盘
13:54:42,18.74,0.0,14,26236,卖盘
13:54:45,18.74,0.0,103,193024,卖盘
13:54:48,18.74,0.0,247,462900,卖盘
13:54:51,18.74,0.0,53,99336,卖盘
13:54:54,18.75,0.01,30,56235,买盘
13:54:57,18.75,0.0,99,185542,买盘
13:55:00,18.74,-0.01,359,672845,卖盘
13:55:03,18.74,0.0,25,46850,卖盘
13:55:06,18.75,0.01,47,88083,买盘
13:55:09,18.75,0.0,181,339303,买盘
13:55:12,18.75,0.0,30,56245,买盘
13:55:15,18.74,-0.01,138,258614,卖盘
13:55:18,18.74,0.0,396,742105,卖盘
13:55:21,18.74,0.0,74,138676,买盘
13:55:24,18.74,0.0,73,136810,卖盘
13:55:27,18.75,0.01,46,86216,买盘
13:55:30,18.75,0.0,55,103083,买盘
13:55:33,18.75,0.0,6,11250,买盘
13:55:36,18.75,0.0,9,16875,买盘
13:55:39,18.75,0.0,103,193033,买盘
13:55:42,18.74,-0.01,136,254930,卖盘
13:55:45,18.75,0.01,183,343022,买盘
13:55:48,18.74,-0.01,69,129309,卖盘
13:55:51,18.75,0.01,61,114339,买盘
13:55:54,18.75,0.0,11,20621,买盘
13:55:57,18.75,0.0,25,46874,买盘
13:56:00,18.75,0.0,31,58125,买盘
13:56:03,18.74,-0.01,93,174285,卖盘
13:56:06,18.75,0.01,6,11250,买盘
13:56:09,18.74,-0.01,22,41230,卖盘
13:56:12,18.75,0.01,277,519375,买盘
13:56:18,18.75,0.0,197,369371,买盘
13:56:21,18.75,0.0,61,114373,买盘
13:56:24,18.75,0.0,37,69375,买盘
13:56:27,18.75,0.0,80,149999,买盘
13:56:30,18.74,-0.01,74,138695,卖盘
13:56:33,18.74,0.0,21,39364,卖盘
13:56:36,18.75,0.01,12,22491,买盘
13:56:39,18.74,-0.01,18,33745,卖盘
13:56:42,18.74,0.0,8,14998,卖盘
13:56:45,18.75,0.01,46,86239,买盘
13:56:48,18.75,0.0,19,35613,买盘
13:56:51,18.74,-0.01,19,35613,卖盘
13:56:54,18.74,0.0,56,104994,卖盘
13:56:57,18.75,0.01,3,5625,买盘
13:57:00,18.74,-0.01,17,31860,卖盘
13:57:03,18.75,0.01,135,253006,买盘
13:57:06,18.75,0.0,22,41250,买盘
13:57:09,18.74,-0.01,31,58107,卖盘
13:57:12,18.75,0.01,14,26248,买盘
13:57:15,18.75,0.0,54,101239,买盘
13:57:18,18.75,0.0,153,286872,买盘
13:57:21,18.75,0.0,82,153728,买盘
13:57:24,18.74,-0.01,216,404999,卖盘
13:57:27,18.75,0.01,85,159364,买盘
13:57:30,18.75,0.0,14,26250,买盘
13:57:33,18.75,0.0,23,43115,买盘
13:57:36,18.74,-0.01,126,236152,卖盘
13:57:39,18.74,0.0,95,178110,卖盘
13:57:42,18.74,0.0,51,95576,卖盘
13:57:45,18.74,0.0,80,149976,卖盘
13:57:48,18.75,0.01,1782,3339471,买盘
13:57:51,18.74,-0.01,64,119938,卖盘
13:57:54,18.74,0.0,184,344922,卖盘
13:57:57,18.74,0.0,60,112485,卖盘
13:58:00,18.75,0.01,50,93736,买盘
13:58:03,18.74,-0.01,92,172413,卖盘
13:58:06,18.74,0.0,27,50604,卖盘
13:58:09,18.74,0.0,29,54356,卖盘
13:58:12,18.74,0.0,184,344824,卖盘
13:58:15,18.74,0.0,1427,2674525,卖盘
13:58:18,18.74,0.0,104,194896,买盘
13:58:21,18.74,0.0,3068,5746414,卖盘
13:58:24,18.74,0.0,56,104942,买盘
13:58:27,18.74,0.0,155,290464,买盘
13:58:30,18.71,-0.03,34594,64727930,卖盘
13:58:33,18.72,0.01,186,348128,买盘
13:58:36,18.71,-0.01,1863,3483868,卖盘
13:58:39,18.71,0.0,250,467555,买盘
13:58:42,18.71,0.0,108,202034,买盘
13:58:45,18.71,0.0,344,643507,买盘
13:58:48,18.71,0.0,242,452676,买盘
13:58:51,18.71,0.0,330,617338,买盘
13:58:54,18.7,-0.01,334,624843,卖盘
13:58:57,18.7,0.0,343,641707,卖盘
13:59:00,18.71,0.01,340,636080,中性盘
13:59:03,18.72,0.01,844,1578349,买盘
13:59:06,18.7,-0.02,114,213288,卖盘
13:59:09,18.71,0.01,110,205773,买盘
13:59:12,18.71,0.0,65,121594,买盘
13:59:15,18.7,-0.01,401,750251,卖盘
13:59:18,18.71,0.01,156,291866,买盘
13:59:21,18.71,0.0,91,170262,买盘
13:59:24,18.71,0.0,4,7858,卖盘
13:59:27,18.72,0.01,367,686701,买盘
13:59:30,18.71,-0.01,69,129158,卖盘
13:59:33,18.72,0.01,228,426611,买盘
13:59:36,18.71,-0.01,314,587179,卖盘
13:59:39,18.7,-0.01,460,860915,卖盘
13:59:42,18.71,0.01,273,510716,买盘
13:59:45,18.72,0.01,401,750205,买盘
13:59:48,18.72,0.0,214,400379,买盘
13:59:51,18.72,0.0,86,160912,买盘
13:59:54,18.71,-0.01,93,174006,卖盘
13:59:57,18.71,0.0,1054,1971855,卖盘
14:00:00,18.7,-0.01,468,875416,卖盘
14:00:03,18.7,0.0,3017,5642143,卖盘
14:00:06,18.7,0.0,8683,16233777,卖盘
14:00:09,18.68,-0.02,1844,3445589,卖盘
14:00:12,18.68,0.0,996,1860739,卖盘
14:00:15,18.68,0.0,267,498664,买盘
14:00:18,18.67,-0.01,129,240919,卖盘
14:00:21,18.67,0.0,795,1484469,卖盘
14:00:24,18.67,0.0,276,515210,卖盘
14:00:27,18.66,-0.01,96,179213,卖盘
14:00:30,18.66,0.0,747,1394161,卖盘
14:00:33,18.67,0.01,104,194088,买盘
14:00:36,18.66,-0.01,572,1067569,卖盘
14:00:39,18.66,0.0,973,1815675,卖盘
14:00:42,18.66,0.0,278,518774,卖盘
14:00:45,18.66,0.0,475,886356,卖盘
14:00:48,18.67,0.01,3330,6215854,买盘
14:00:51,18.67,0.0,2480,4629400,买盘
14:00:54,18.67,0.0,202,377012,买盘
14:00:57,18.67,0.0,102,190454,卖盘
14:01:00,18.68,0.01,272,508002,买盘
14:01:03,18.67,-0.01,198,369818,卖盘
14:01:06,18.68,0.01,220,410958,买盘
14:01:09,18.69,0.01,113,211095,买盘
14:01:12,18.69,0.0,52,97152,买盘
14:01:15,18.69,0.0,170,317704,买盘
14:01:18,18.68,-0.01,68,127077,卖盘
14:01:21,18.69,0.01,199,371869,买盘
14:01:24,18.69,0.0,865,1616341,买盘
14:01:27,18.69,0.0,345,644708,买盘
14:01:30,18.68,-0.01,191,356925,卖盘
14:01:33,18.69,0.01,40,74748,买盘
14:01:36,18.69,0.0,85,158850,买盘
14:01:39,18.69,0.0,107,199982,买盘
14:01:42,18.69,0.0,509,951291,买盘
14:01:45,18.68,-0.01,105,196194,卖盘
14:01:48,18.69,0.01,132,246651,买盘
14:01:51,18.69,0.0,110,205576,买盘
14:01:54,18.69,0.0,109,203710,买盘
14:01:57,18.68,-0.01,115,214861,卖盘
14:02:00,18.69,0.01,225,420481,买盘
14:02:03,18.69,0.0,804,1502591,买盘
14:02:06,18.68,-0.01,28,52323,卖盘
14:02:09,18.68,0.0,407,760403,卖盘
14:02:12,18.68,0.0,85,158826,卖盘
14:02:15,18.69,0.01,96,179423,买盘
14:02:18,18.68,-0.01,155,289583,卖盘
14:02:21,18.68,0.0,298,556911,卖盘
14:02:24,18.68,0.0,90,168202,卖盘
14:02:27,18.69,0.01,64,119613,买盘
14:02:30,18.69,0.0,192,358671,买盘
14:02:33,18.69,0.0,111,207414,买盘
14:02:36,18.69,0.0,121,226100,买盘
14:02:39,18.69,0.0,164,306422,买盘
14:02:42,18.68,-0.01,114,212979,卖盘
14:02:45,18.69,0.01,298,556749,买盘
14:02:48,18.69,0.0,184,343725,买盘
14:02:51,18.68,-0.01,1765,3297082,卖盘
14:02:54,18.68,0.0,92,171856,买盘
14:02:57,18.68,0.0,120,224142,买盘
14:03:00,18.68,0.0,58,108343,买盘
14:03:03,18.67,-0.01,428,799237,卖盘
14:03:06,18.68,0.01,59,110204,买盘
14:03:09,18.67,-0.01,101,188588,卖盘
14:03:12,18.67,0.0,1504,2808086,卖盘
14:03:15,18.67,0.0,508,947961,买盘
14:03:18,18.67,0.0,679,1267124,买盘
14:03:21,18.66,-0.01,1545,2882957,卖盘
14:03:24,18.66,0.0,45,83965,买盘
14:03:27,18.66,0.0,581,1083586,买盘
14:03:30,18.65,-0.01,4817,8983560,卖盘
14:03:33,18.64,-0.01,1280,2385112,卖盘
14:03:36,18.62,-0.02,1317,2453433,卖盘
14:03:39,18.63,0.01,545,1015396,中性盘
14:03:42,18.63,0.0,469,873805,卖盘
14:03:45,18.63,0.0,1020,1899988,卖盘
14:03:48,18.63,0.0,383,713544,买盘
14:03:51,18.63,0.0,989,1841889,卖盘
14:03:54,18.63,0.0,271,504802,买盘
14:03:57,18.62,-0.01,313,582837,卖盘
14:04:00,18.63,0.01,643,1197303,买盘
14:04:03,18.62,-0.01,161,299848,卖盘
14:04:06,18.62,0.0,1334,2482765,卖盘
14:04:09,18.62,0.0,417,776372,买盘
14:04:12,18.62,0.0,1744,3247321,买盘
14:04:15,18.66,0.04,2788,5195710,买盘
14:04:18,18.65,-0.01,661,1232376,卖盘
14:04:21,18.65,0.0,435,810994,买盘
14:04:24,18.66,0.01,504,939121,买盘
14:04:27,18.65,-0.01,208,387640,卖盘
14:04:30,18.65,0.0,240,447988,买盘
14:04:33,18.64,-0.01,222,413347,卖盘
14:04:36,18.64,0.0,93,173357,买盘
14:04:39,18.64,0.0,530,986908,买盘
14:04:42,18.64,0.0,134,249769,买盘
14:04:45,18.64,0.0,636,1185171,买盘
14:04:48,18.64,0.0,170,316840,买盘
14:04:51,18.64,0.0,480,894818,买盘
14:04:54,18.63,-0.01,246,457967,中性盘
14:04:57,18.63,0.0,53,98784,卖盘
14:05:00,18.64,0.01,249,463989,买盘
14:05:03,18.64,0.0,116,216177,卖盘
14:05:06,18.64,0.0,107,199458,卖盘
14:05:09,18.64,0.0,127,236754,卖盘
14:05:12,18.64,0.0,173,322440,买盘
14:05:15,18.64,0.0,300,559156,买盘
14:05:18,18.64,0.0,427,795569,买盘
14:05:21,18.64,0.0,291,542391,买盘
14:05:24,18.64,0.0,964,1796624,买盘
14:05:27,18.63,-0.01,427,795744,卖盘
14:05:30,18.64,0.01,307,572220,买盘
14:05:33,18.64,0.0,247,460228,买盘
14:05:36,18.64,0.0,248,462202,买盘
14:05:39,18.64,0.0,176,328024,买盘
14:05:42,18.64,0.0,200,372692,买盘
14:05:45,18.63,-0.01,304,566419,卖盘
14:05:48,18.63,0.0,283,527356,卖盘
14:05:51,18.64,0.01,193,359719,买盘
14:05:54,18.64,0.0,648,1207288,买盘
14:05:57,18.64,0.0,147,273998,买盘
14:06:00,18.64,0.0,604,1125684,买盘
14:06:03,18.64,0.0,305,568544,卖盘
14:06:06,18.65,0.01,185,344343,买盘
14:06:09,18.65,0.0,320,596537,买盘
14:06:12,18.65,0.0,52,96975,买盘
14:06:15,18.65,0.0,412,768129,买盘
14:06:18,18.65,0.0,497,926905,买盘
14:06:21,18.65,0.0,298,555749,卖盘
14:06:24,18.65,0.0,80,149177,买盘
14:06:27,18.66,0.01,359,669603,买盘
14:06:30,18.65,-0.01,103,192105,卖盘
14:06:33,18.65,0.0,299,557649,卖盘
14:06:36,18.65,0.0,155,289170,卖盘
14:06:39,18.65,0.0,43,80201,卖盘
14:06:42,18.65,0.0,95,177213,卖盘
14:06:45,18.65,0.0,163,304089,卖盘
14:06:48,18.65,0.0,992,1850086,卖盘
14:06:51,18.65,0.0,57,106301,买盘
14:06:54,18.65,0.0,301,561439,买盘
14:06:57,18.64,-0.01,3119,5814410,卖盘
14:07:00,18.63,-0.01,204,380213,卖盘
14:07:03,18.64,0.01,229,426685,买盘
14:07:06,18.64,0.0,132,245963,买盘
14:07:09,18.63,-0.01,350,652343,卖盘
14:07:12,18.64,0.01,352,655823,买盘
14:07:15,18.64,0.0,106,197570,买盘
14:07:18,18.64,0.0,245,456462,买盘
14:07:21,18.63,-0.01,2402,4475482,卖盘
14:07:24,18.63,0.0,117,217969,买盘
14:07:27,18.62,-0.01,314,584422,卖盘
14:07:30,18.63,0.01,93,173259,卖盘
14:07:33,18.63,0.0,1086,2022435,卖盘
14:07:36,18.63,0.0,147,273863,卖盘
14:07:39,18.63,0.0,216,402405,卖盘
14:07:42,18.64,0.01,1765,3286576,买盘
14:07:45,18.63,-0.01,427,795247,中性盘
14:07:48,18.63,0.0,661,1231436,买盘
14:07:51,18.64,0.01,165,307458,买盘
14:07:54,18.63,-0.01,38,70794,卖盘
14:07:57,18.63,0.0,133,247821,卖盘
14:08:00,18.64,0.01,52,96893,买盘
14:08:03,18.63,-0.01,763,1421484,卖盘
14:08:06,18.63,0.0,89,165816,卖盘
14:08:09,18.62,-0.01,9207,17129695,卖盘
14:08:12,18.63,0.01,551,1026445,买盘
14:08:15,18.63,0.0,40,74495,买盘
14:08:18,18.62,-0.01,32,59592,卖盘
14:08:21,18.63,0.01,494,919511,买盘
14:08:24,18.62,-0.01,94,175053,卖盘
14:08:27,18.62,0.0,155,288620,卖盘
14:08:30,18.63,0.01,67,124755,买盘
14:08:33,18.62,-0.01,177,329590,卖盘
14:08:36,18.63,0.01,330,614707,买盘
14:08:39,18.62,-0.01,220,409644,卖盘
14:08:42,18.62,0.0,136,253234,卖盘
14:08:45,18.62,0.0,309,575473,卖盘
14:08:48,18.62,0.0,165,307254,卖盘
14:08:51,18.63,0.01,117,217887,买盘
14:08:54,18.62,-0.01,73,135937,卖盘
14:08:57,18.62,0.0,158,294273,卖盘
14:09:00,18.62,0.0,212,394789,卖盘
14:09:03,18.63,0.01,66,122919,买盘
14:09:06,18.62,-0.01,563,1048307,卖盘
14:09:09,18.62,0.0,588,1094360,卖盘
14:09:12,18.62,0.0,195,363176,中性盘
14:09:15,18.62,0.0,132,245722,买盘
14:09:18,18.62,0.0,120,223412,买盘
14:09:21,18.61,-0.01,52,96818,卖盘
14:09:24,18.61,0.0,460,856190,卖盘
14:09:27,18.61,0.0,670,1247154,卖盘
14:09:30,18.61,0.0,201,374056,买盘
14:09:33,18.61,0.0,80,148855,买盘
14:09:36,18.6,-0.01,304,565499,卖盘
14:09:39,18.6,0.0,817,1519923,卖盘
14:09:42,18.6,0.0,308,572923,卖盘
14:09:45,18.6,0.0,209,388748,卖盘
14:09:48,18.6,0.0,888,1651895,卖盘
14:09:51,18.6,0.0,579,1077057,卖盘
14:09:54,18.6,0.0,423,786239,卖盘
14:09:57,18.6,0.0,1874,3484876,卖盘
14:10:00,18.6,0.0,228,424069,买盘
14:10:03,18.6,0.0,273,507610,买盘
14:10:06,18.6,0.0,819,1522634,买盘
14:10:09,18.62,0.02,4817,8961006,买盘
14:10:12,18.66,0.04,2084,3883629,买盘
14:10:15,18.64,-0.02,236,439976,卖盘
14:10:18,18.64,0.0,200,373181,卖盘
14:10:21,18.65,0.01,25,46641,中性盘
14:10:24,18.65,0.0,202,376590,中性盘
14:10:27,18.65,0.0,159,296465,买盘
14:10:30,18.64,-0.01,188,350503,卖盘
14:10:33,18.64,0.0,450,838982,卖盘
14:10:36,18.65,0.01,108,201357,买盘
14:10:39,18.65,0.0,272,507109,买盘
14:10:42,18.64,-0.01,168,313273,卖盘
14:10:45,18.64,0.0,1419,2646031,买盘
14:10:48,18.63,-0.01,336,626510,卖盘
14:10:51,18.64,0.01,128,238799,中性盘
14:10:54,18.65,0.01,32,59661,买盘
14:10:57,18.65,0.0,110,205120,买盘
14:11:00,18.65,0.0,69,128645,买盘
14:11:03,18.64,-0.01,393,732734,卖盘
14:11:06,18.67,0.03,519,968380,买盘
14:11:09,18.65,-0.02,328,611722,卖盘
14:11:12,18.65,0.0,99,184641,卖盘
14:11:15,18.66,0.01,86,160426,买盘
14:11:18,18.66,0.0,86,160452,买盘
14:11:21,18.66,0.0,85,158590,买盘
14:11:24,18.66,0.0,113,210860,买盘
14:11:27,18.66,0.0,31,57846,卖盘
14:11:30,18.66,0.0,96,179137,卖盘
14:11:33,18.67,0.01,204,380685,买盘
14:11:36,18.67,0.0,79,147471,买盘
14:11:39,18.67,0.0,56,104545,买盘
14:11:42,18.66,-0.01,86,160505,卖盘
14:11:45,18.67,0.01,106,197882,买盘
14:11:48,18.66,-0.01,262,488917,卖盘
14:11:51,18.66,0.0,104,194095,卖盘
14:11:54,18.66,0.0,171,319227,卖盘
14:11:57,18.66,0.0,104,194138,卖盘
14:12:00,18.67,0.01,200,373347,买盘
14:12:03,18.66,-0.01,43,80262,卖盘
14:12:06,18.67,0.01,47,87720,买盘
14:12:09,18.66,-0.01,655,1222300,卖盘
14:12:12,18.65,-0.01,312,582102,卖盘
14:12:15,18.66,0.01,168,313467,买盘
14:12:18,18.66,0.0,41,76505,买盘
14:12:21,18.66,0.0,33,61570,买盘
14:12:24,18.66,0.0,23,42908,买盘
14:12:27,18.66,0.0,29,54114,买盘
14:12:30,18.66,0.0,139,259374,买盘
14:12:33,18.66,0.0,104,193969,买盘
14:12:36,18.66,0.0,20,37311,买盘
14:12:39,18.66,0.0,52,96991,买盘
14:12:42,18.66,0.0,32,59711,买盘
14:12:45,18.66,0.0,98,182818,买盘
14:12:48,18.66,0.0,329,613914,买盘
14:12:51,18.66,0.0,58,108228,卖盘
14:12:54,18.66,0.0,289,539275,卖盘
14:12:57,18.67,0.01,155,289234,买盘
14:13:00,18.66,-0.01,175,326628,卖盘
14:13:03,18.66,0.0,81,151163,卖盘
14:13:06,18.66,0.0,162,302297,卖盘
14:13:09,18.67,0.01,109,203400,买盘
14:13:12,18.67,0.0,491,916603,买盘
14:13:15,18.66,-0.01,115,214640,卖盘
14:13:18,18.67,0.01,44,82148,买盘
14:13:21,18.67,0.0,130,242684,卖盘
14:13:24,18.68,0.01,98,182934,买盘
14:13:27,18.68,0.0,67,125108,买盘
14:13:30,18.68,0.0,146,272570,买盘
14:13:33,18.67,-0.01,1058,1976251,买盘
14:13:36,18.68,0.01,565,1055217,买盘
14:13:39,18.67,-0.01,73,136303,卖盘
14:13:42,18.68,0.01,18,33624,买盘
14:13:45,18.68,0.0,23,42963,买盘
14:13:48,18.67,-0.01,66,123264,卖盘
14:13:51,18.68,0.01,107,199816,买盘
14:13:54,18.68,0.0,140,261510,买盘
14:13:57,18.68,0.0,213,397789,买盘
14:14:00,18.68,0.0,101,188643,买盘
14:14:03,18.68,0.0,1338,2498164,买盘
14:14:06,18.68,0.0,110,205377,买盘
14:14:09,18.67,-0.01,70,130683,中性盘
14:14:12,18.68,0.01,88,164328,买盘
14:14:15,18.66,-0.02,639,1192383,卖盘
14:14:18,18.67,0.01,8,14931,买盘
14:14:21,18.67,0.0,66,123165,买盘
14:14:24,18.67,0.0,118,220278,买盘
14:14:27,18.67,0.0,76,141828,买盘
14:14:30,18.67,0.0,122,227763,买盘
14:14:33,18.67,0.0,91,169839,买盘
14:14:36,18.66,-0.01,537,1002410,卖盘
14:14:39,18.67,0.01,60,112021,卖盘
14:14:42,18.66,-0.01,76,141882,卖盘
14:14:45,18.67,0.01,111,207217,买盘
14:14:48,18.67,0.0,107,199747,买盘
14:14:51,18.66,-0.01,3315,6182800,卖盘
14:14:54,18.66,0.0,55,102631,买盘
14:14:57,18.66,0.0,89,166089,卖盘
14:15:00,18.66,0.0,88,164259,卖盘
14:15:03,18.66,0.0,52,97045,卖盘
14:15:06,18.66,0.0,55,102632,卖盘
14:15:09,18.66,0.0,252,470251,卖盘
14:15:12,18.66,0.0,82,153013,买盘
14:15:15,18.66,0.0,148,276094,卖盘
14:15:18,18.66,0.0,75,139950,买盘
14:15:21,18.67,0.01,96,179160,买盘
14:15:24,18.68,0.01,488,911035,买盘
14:15:27,18.67,-0.01,8,14932,卖盘
14:15:30,18.67,0.0,17,31738,买盘
14:15:33,18.67,0.0,10,18667,买盘
14:15:36,18.67,0.0,60,112015,买盘
14:15:39,18.66,-0.01,30,56002,卖盘
14:15:42,18.66,0.0,12,22400,卖盘
14:15:45,18.67,0.01,24,44808,买盘
14:15:48,18.67,0.0,56,104504,买盘
14:15:51,18.66,-0.01,12,22395,卖盘
14:15:54,18.66,0.0,42,78419,卖盘
14:15:57,18.67,0.01,9,16801,买盘
14:16:00,18.66,-0.01,34,63451,卖盘
14:16:03,18.67,0.01,45,84014,买盘
14:16:06,18.66,-0.01,41,76542,卖盘
14:16:09,18.66,0.0,15,28000,卖盘
14:16:12,18.66,0.0,10,18660,卖盘
14:16:15,18.66,0.0,103,192207,卖盘
14:16:18,18.66,0.0,305,569141,卖盘
14:16:21,18.66,0.0,359,669814,卖盘
14:16:24,18.66,0.0,24,44781,买盘
14:16:27,18.66,0.0,325,606345,买盘
14:16:30,18.65,-0.01,85,158602,卖盘
14:16:33,18.66,0.01,79,147397,买盘
14:16:36,18.65,-0.01,284,529754,卖盘
14:16:39,18.65,0.0,441,822850,卖盘
14:16:42,18.66,0.01,216,402880,买盘
14:16:45,18.65,-0.01,89,165987,卖盘
14:16:48,18.65,0.0,98,182770,卖盘
14:16:51,18.65,0.0,52,96983,中性盘
14:16:54,18.65,0.0,115,214437,卖盘
14:16:57,18.65,0.0,82,152930,买盘
14:17:00,18.65,0.0,130,242384,卖盘
14:17:03,18.65,0.0,295,549914,买盘
14:17:06,18.65,0.0,248,462495,买盘
14:17:09,18.66,0.01,846,1579204,买盘
14:17:12,18.66,0.0,1523,2842477,买盘
14:17:15,18.66,0.0,214,399378,卖盘
14:17:18,18.67,0.01,138,257657,买盘
14:17:21,18.67,0.0,218,407201,卖盘
14:17:24,18.68,0.01,520,970568,买盘
14:17:27,18.68,0.0,258,481932,买盘
14:17:30,18.67,-0.01,158,294986,卖盘
14:17:33,18.67,0.0,322,601208,买盘
14:17:36,18.68,0.01,96,179332,中性盘
14:17:39,18.67,-0.01,9,16807,卖盘
14:17:42,18.69,0.02,26,48567,买盘
14:17:45,18.69,0.0,62,115876,买盘
14:17:48,18.68,-0.01,43,80333,卖盘
14:17:51,18.69,0.01,35,65407,买盘
14:17:54,18.67,-0.02,325,606801,卖盘
14:17:57,18.67,0.0,224,418208,买盘
14:18:00,18.68,0.01,187,349163,买盘
14:18:03,18.67,-0.01,6,11202,卖盘
14:18:06,18.68,0.01,184,343620,买盘
14:18:09,18.67,-0.01,103,192317,卖盘
14:18:12,18.67,0.0,54,100803,买盘
14:18:15,18.67,0.0,42,78414,买盘
14:18:18,18.67,0.0,47,87748,买盘
14:18:21,18.67,0.0,286,533899,买盘
14:18:24,18.66,-0.01,233,434962,卖盘
14:18:27,18.67,0.01,48,89586,买盘
14:18:30,18.67,0.0,57,106383,买盘
14:18:33,18.67,0.0,20,37325,买盘
14:18:36,18.66,-0.01,96,179163,卖盘
14:18:39,18.67,0.01,25,46653,买盘
14:18:42,18.67,0.0,65,121309,买盘
14:18:45,18.67,0.0,30,55990,买盘
14:18:48,18.66,-0.01,53,98898,卖盘
14:18:51,18.66,0.0,442,824772,卖盘
14:18:54,18.66,0.0,16,29855,买盘
14:18:57,18.66,0.0,600,1119187,买盘
14:19:00,18.65,-0.01,491,916237,卖盘
14:19:03,18.68,0.03,3279,6118138,买盘
14:19:06,18.68,0.0,93,173788,卖盘
14:19:09,18.67,-0.01,45,84027,卖盘
14:19:12,18.68,0.01,33,61642,中性盘
14:19:18,18.68,0.0,18,33624,买盘
14:19:21,18.68,0.0,51,95233,买盘
14:19:24,18.68,0.0,10,18680,买盘
14:19:27,18.68,0.0,65,121410,买盘
14:19:30,18.68,0.0,2644,4928887,买盘
14:19:33,18.68,0.0,209,389959,买盘
14:19:36,18.68,0.0,69,128892,买盘
14:19:39,18.69,0.01,193,360615,买盘
14:19:42,18.69,0.0,28,52317,买盘
14:19:45,18.69,0.0,37,69147,买盘
14:19:48,18.68,-0.01,57,106480,卖盘
14:19:51,18.68,0.0,17,31756,买盘
14:19:54,18.69,0.01,49,91518,买盘
14:19:57,18.67,-0.02,130,242780,卖盘
14:20:00,18.68,0.01,183,341696,买盘
14:20:03,18.68,0.0,26,48572,买盘
14:20:06,18.69,0.01,59,110221,买盘
14:20:09,18.68,-0.01,26,48588,卖盘
14:20:12,18.69,0.01,21,39234,买盘
14:20:15,18.68,-0.01,60,112137,卖盘
14:20:18,18.69,0.01,56,104664,买盘
14:20:21,18.68,-0.01,303,566017,卖盘
14:20:24,18.68,0.0,132,246576,买盘
14:20:27,18.69,0.01,87,162572,买盘
14:20:30,18.69,0.0,2357,4398688,买盘
14:20:33,18.69,0.0,86,160731,买盘
14:20:36,18.69,0.0,24,44856,买盘
14:20:39,18.67,-0.02,217,405457,卖盘
14:20:42,18.69,0.02,33,61674,买盘
14:20:45,18.68,-0.01,10,18680,卖盘
14:20:48,18.68,0.0,57,106489,卖盘
14:20:51,18.69,0.01,21,39231,买盘
14:20:54,18.68,-0.01,272,508343,卖盘
14:20:57,18.68,0.0,142,265334,卖盘
14:21:00,18.68,0.0,77,143887,卖盘
14:21:03,18.69,0.01,70,130818,买盘
14:21:06,18.68,-0.01,121,226045,卖盘
14:21:09,18.69,0.01,19,35500,买盘
14:21:12,18.69,0.0,278,519582,买盘
14:21:15,18.69,0.0,82,153248,卖盘
14:21:18,18.69,0.0,51,95326,卖盘
14:21:21,18.69,0.0,52,97188,卖盘
14:21:24,18.69,0.0,98,183162,买盘
14:21:27,18.69,0.0,26,48591,买盘
14:21:30,18.69,0.0,34,63531,买盘
14:21:33,18.69,0.0,47,87813,买盘
14:21:36,18.69,0.0,46,85973,买盘
14:21:39,18.69,0.0,19,35511,买盘
14:21:42,18.69,0.0,47,87804,买盘
14:21:45,18.69,0.0,30,56056,买盘
14:21:48,18.68,-0.01,68,127052,卖盘
14:21:51,18.69,0.01,283,529525,买盘
14:21:54,18.69,0.0,169,315861,卖盘
14:21:57,18.69,0.0,123,229289,卖盘
14:22:00,18.69,0.0,67,125844,买盘
14:22:03,18.7,0.01,19,35518,买盘
14:22:06,18.7,0.0,903,1687091,买盘
14:22:09,18.7,0.0,2,3740,买盘
14:22:12,18.69,-0.01,88,164526,卖盘
14:22:15,18.7,0.01,170,317880,买盘
14:22:18,18.7,0.0,21,39259,买盘
14:22:21,18.69,-0.01,559,1044788,卖盘
14:22:24,18.69,0.0,43,80367,买盘
14:22:27,18.69,0.0,28,52332,买盘
14:22:30,18.69,0.0,4,7476,买盘
14:22:33,18.69,0.0,861,1609179,买盘
14:22:36,18.69,0.0,31,57926,买盘
14:22:39,18.69,0.0,20,37371,买盘
